"orf_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene_systematic_name"
"chr4_768512",11098.7533592557,0.0872194771467785,0.0356329700171207,2.44771101604618,0.0143766912844746,0.102272187624931,"WT_vs_DEL","YDR155C"
"chr4_769525",156.85415305842,-0.119368236770409,0.0815065747556678,-1.46536593684618,0.142821105710626,0.440778152168747,"WT_vs_DEL","YDR156W"
"chr4_769931",4.90018736897805,-0.0443745513617221,0.0313515279930835,-1.42729884272255,0.15349377405435,NA,"WT_vs_DEL","YDR157W"
"chr4_770357",1408.50740918214,-0.133123173620417,0.0550391619481147,-2.41881352904537,0.015571220136284,0.10810552347843,"WT_vs_DEL","YDR158W"
"chr4_771741",2.45516298996853,-0.0124518064313284,0.0221161428391644,-0.570429389823935,0.568386500680377,NA,"WT_vs_DEL","X"
"chr4_771877",1060.40609790687,-0.0306497559603523,0.057331906393954,-0.534645944684395,0.592894706848686,0.835940800021175,"WT_vs_DEL","YDR159W"
"chr4_77289",196.620749542284,0.0686009770217151,0.08086919820523,0.847896431447507,0.396495652105032,0.706218916013878,"WT_vs_DEL","YDL213C"
"chr4_776163",582.877184273457,-0.0526455541052263,0.065031490947843,-0.809532223107074,0.418209075732706,0.723481907999127,"WT_vs_DEL","YDR160W"
"chr4_779043",207.971124032067,0.000994649729297335,0.0796391289304289,0.0124918499011479,0.990033205042284,0.994752407637723,"WT_vs_DEL","YDR161W"
"chr4_780390",304.826258644998,0.0118011782727122,0.0756899848204863,0.155893171453123,0.876117227893603,0.955718448139256,"WT_vs_DEL","YDR162C"
"chr4_781423",236.450215843037,0.116216370511116,0.0791045147706627,1.46884046939085,0.141876064484418,0.439218151437672,"WT_vs_DEL","YDR163W"
"chr4_782041",585.873971136488,-0.0210949367609953,0.064833751513945,-0.325389743073794,0.744886117364745,0.908006896250671,"WT_vs_DEL","YDR164C"
"chr4_78426",657.519292534115,-0.069540045091029,0.0704950284433942,-0.98644067385903,0.323916914042965,0.652525284348666,"WT_vs_DEL","YDL212W"
"chr4_784871",197.304526805294,-0.15673617356596,0.0810311429482098,-1.93381414281385,0.0531359832831843,0.249774856848213,"WT_vs_DEL","YDR165W"
"chr4_785315",4.33629503447758,-0.0274199416552812,0.0291180394168141,-0.952524912045251,0.340830837893198,NA,"WT_vs_DEL","X"
"chr4_786306",1219.67698191856,-0.0352466466914902,0.0553513937956777,-0.636787459655732,0.52426329559317,0.794191231391427,"WT_vs_DEL","YDR166C"
"chr4_789449",257.007058444281,0.234899382549528,0.0781356322603856,3.00255163800328,0.00267726548692257,0.0306709891674356,"WT_vs_DEL","YDR167W"
"chr4_790328",1120.10947023628,-0.0394840935230571,0.0542883107203028,-0.727290537573705,0.467047993498185,0.755749255330727,"WT_vs_DEL","YDR168W"
"chr4_792048",118.218832228799,-0.023310570442071,0.0817751283165427,-0.28505516179061,0.775601881173249,0.918275297966484,"WT_vs_DEL","X"
"chr4_792348",1860.70415229311,-0.0350568981977035,0.046307958785798,-0.757042997462666,0.449024102815844,0.744672526323361,"WT_vs_DEL","YDR169C"
"chr4_79294",79.345691971183,-0.0343530242405261,0.0796786782237886,-0.431290902150019,0.666256864690113,0.875014228405956,"WT_vs_DEL","YDL211C"
"chr4_794446",5.73293191197005,0.0290930745561111,0.0332823598592044,0.883192883427029,0.377132066003891,NA,"WT_vs_DEL","X"
"chr4_794574",7.03659530142685,-0.0133063802178159,0.0370395577196254,-0.359797484140943,0.718998584738658,NA,"WT_vs_DEL","YDR169C-A"
"chr4_794833",8.71311934263368,0.000323583222900801,0.0385410711749319,0.00838968160229266,0.993306081106778,NA,"WT_vs_DEL","X"
"chr4_795421",11.1062569295745,-0.0343992228060637,0.0437815344446045,-0.785284815827046,0.432286596434439,NA,"WT_vs_DEL","X"
"chr4_795727",6.75198983833922,0.00774045391858604,0.0329330959158512,0.23410017031101,0.814907213716453,NA,"WT_vs_DEL","X"
"chr4_796193",4708.1430331328,-0.0309022014556286,0.0390551067026905,-0.791250812396131,0.428797645415291,0.732819039056584,"WT_vs_DEL","YDR170C"
"chr4_803195",130.55324182239,0.0281614910957907,0.0816389672567173,0.344910885139531,0.730161367046954,0.903336595622656,"WT_vs_DEL","YDR170W-A"
"chr4_803343",2.67353038897794,0.00193192321381079,0.0235815054683873,0.0822722557978627,0.934430216275388,NA,"WT_vs_DEL","X"
"chr4_804996",103.672085069357,-0.0093165377446341,0.0811620001271827,-0.11479109696395,0.908610706000511,0.972339888651544,"WT_vs_DEL","X"
"chr4_806621",8502.27918153174,0.0295367470838744,0.0392159214637441,0.753179680363764,0.451341948058725,0.745815048316552,"WT_vs_DEL","YDR171W"
"chr4_807617",7.66891712199716,0.000234108146553875,0.0383823670149409,0.00611198079889365,0.995123375246775,NA,"WT_vs_DEL","X"
"chr4_808324",2807.69907994963,0.0682126824215142,0.0433049736301737,1.57514437777233,0.115223122622536,0.398742350708761,"WT_vs_DEL","YDR172W"
"chr4_810565",291.488036658904,0.0395755369243216,0.0772094930533105,0.512517868614705,0.608288617891719,0.84338883975907,"WT_vs_DEL","YDR173C"
"chr4_812110",1109.23079455644,0.22331880548179,0.0578318932428916,3.8603859307939,0.000113208080298553,0.00239504529731994,"WT_vs_DEL","YDR174W"
"chr4_813193",342.694562774604,0.00508575579675641,0.0772908914436692,0.0657836810403389,0.947550048733947,0.984932845177149,"WT_vs_DEL","YDR175C"
"chr4_814452",1242.01110824396,0.0392861182773701,0.0587793731605019,0.668394896339024,0.503881552435103,0.781359649838738,"WT_vs_DEL","YDR176W"
"chr4_81493",16.3447752055794,-0.0174054562008934,0.0510822932055483,-0.34101819529781,0.733089884033664,NA,"WT_vs_DEL","X"
"chr4_816878",759.857460586885,-0.0174237898756705,0.0608946560336127,-0.286156583316181,0.774758195361628,0.918001329404921,"WT_vs_DEL","YDR177W"
"chr4_817950",5475.41170182009,-0.199536102074486,0.0367329548675914,-5.43213680569315,5.56832057158138e-08,2.66296742629156e-06,"WT_vs_DEL","YDR178W"
"chr4_818532",1156.35984147499,-0.0324159624456155,0.0549381860580451,-0.590060990580821,0.555149760547172,0.816751519226626,"WT_vs_DEL","X"
"chr4_818708",115.158633199775,0.279185710576644,0.0813208332555465,3.42972858277841,0.000604185286927873,0.00949839355775283,"WT_vs_DEL","YDR179C"
"chr4_819433",112.226549545637,-0.106308528485381,0.080977025763038,-1.31357333073174,0.188989828422319,0.512044613282166,"WT_vs_DEL","YDR179W-A"
"chr4_820785",4.25657762900697,-0.0362066369238477,0.0296902381430711,-1.2303045295521,0.218583088771993,NA,"WT_vs_DEL","X"
"chr4_821295",843.934244974379,-0.0446976229439279,0.0583509165655777,-0.766040848696858,0.443651996994686,0.74266563189384,"WT_vs_DEL","YDR180W"
"chr4_825910",433.779584188489,-0.0541964486961615,0.0715460187446389,-0.757552872372524,0.448718702330354,0.744647654386561,"WT_vs_DEL","YDR181C"
"chr4_827582",761.860692296306,0.0243009994086874,0.0605436397735738,0.401349655164396,0.688162709971036,0.885617530249977,"WT_vs_DEL","YDR182W"
"chr4_829585",178.166608566861,-0.00466655559149536,0.0816988213161473,-0.0571206779731408,0.954449064673426,0.986425348562851,"WT_vs_DEL","YDR183W"
"chr4_830397",17.8078712040618,0.00648427761525872,0.053675306315303,0.120848814029794,0.903810785401412,NA,"WT_vs_DEL","YDR183C-A"
"chr4_830629",113.804631858963,-0.000907442139134955,0.0812013420283241,-0.0111808646137752,0.991079146617187,0.994752407637723,"WT_vs_DEL","YDR184C"
"chr4_831934",35.3816966252067,0.017435032043396,0.0674087762365619,0.258799949281764,0.795789597009746,0.92760693381199,"WT_vs_DEL","YDR185C"
"chr4_832859",3643.90838137504,-0.125668871002819,0.0403554503913763,-3.11407541393601,0.00184522319942882,0.0231303198853511,"WT_vs_DEL","YDR186C"
"chr4_835831",2.11752568328167,0.0221938012874071,0.0204784002127604,1.1197991494161,0.262799361837552,NA,"WT_vs_DEL","X"
"chr4_836421",1907.6080428597,-0.0795863144342432,0.0516182601161857,-1.54180670579602,0.123120572049411,0.411272473164134,"WT_vs_DEL","YDR188W"
"chr4_838392",686.402989909164,-0.15653688214323,0.0665704476585202,-2.3512217993327,0.0187118762589925,0.124025955439086,"WT_vs_DEL","YDR189W"
"chr4_840248",6.35676731129464,-0.0127355499308871,0.0350450133668288,-0.36380251103197,0.716005487424584,NA,"WT_vs_DEL","X"
"chr4_840604",1218.13954842092,-0.0413589638493212,0.056156509332033,-0.736561759309793,0.461388897246311,0.751980816321228,"WT_vs_DEL","YDR190C"
"chr4_842337",105.246470572886,0.124528890811191,0.0793756689865695,1.57147309718942,0.116072798619706,0.400463189910726,"WT_vs_DEL","YDR191W"
"chr4_84270",58.3634850754,0.0385575924173422,0.0760432437359319,0.50708466753511,0.612095412588954,0.845911883473656,"WT_vs_DEL","YDL210W"
"chr4_843569",277.917222685621,-0.0603646473559478,0.0770458344496012,-0.783425213077993,0.43337745502802,0.734068316375798,"WT_vs_DEL","YDR192C"
"chr4_845952",935.834497124206,0.116987331964022,0.062275003341172,1.87825959017316,0.0603456617383683,0.272129287601469,"WT_vs_DEL","YDR194C"
"chr4_848599",380.192277438457,-0.016371890056157,0.0736471311601723,-0.222364908314616,0.824029827090481,0.937723204553475,"WT_vs_DEL","YDR195W"
"chr4_850274",529.613838140957,0.00773062619538867,0.0683237855687483,0.113157667727648,0.909905556298604,0.972457825935777,"WT_vs_DEL","YDR196C"
"chr4_851228",244.486427418815,-0.0281181050695654,0.0785019275694099,-0.358254915088076,0.72015255442295,0.898187483970067,"WT_vs_DEL","YDR197W"
"chr4_852533",215.536638264809,-0.0407777717901502,0.0793521709737366,-0.513950110057297,0.607286871688898,0.842759636768131,"WT_vs_DEL","YDR198C"
"chr4_854279",712.584613435409,0.0242034998503295,0.0631620355330273,0.383200668336248,0.701570982517142,0.890419371432885,"WT_vs_DEL","YDR200C"
"chr4_856317",91.9069051681142,0.0867109325415757,0.0807101997189107,1.07475949142307,0.282482420961838,0.61878655030555,"WT_vs_DEL","YDR201W"
"chr4_856898",691.15392099928,-0.0654763432808908,0.0658741625003759,-0.99417698210612,0.320136712165223,0.649097113593827,"WT_vs_DEL","YDR202C"
"chr4_858137",1467.28359794289,-0.0475800909471853,0.0527718807420577,-0.901634179778291,0.367251228030403,0.681678649289309,"WT_vs_DEL","YDR204W"
"chr4_859298",441.447247359586,-0.0691443382896999,0.0717845925375302,-0.963046321187715,0.335524278006563,0.661402378294198,"WT_vs_DEL","X"
"chr4_862054",933.986163279673,-0.0492555593755911,0.0596142324163346,-0.826326647485765,0.408618821238598,0.717952982917215,"WT_vs_DEL","YDR206W"
"chr4_86207",113.177790140496,0.0409783092807541,0.0812806236995503,0.503727595849553,0.614452813470055,0.847111827816359,"WT_vs_DEL","YDL209C"
"chr4_865012",876.773138969163,-0.0636543885647273,0.0593249673261574,-1.07298565569799,0.283277552114127,0.61965496183736,"WT_vs_DEL","YDR207C"
"chr4_868224",2415.87448711143,-0.0932435261025923,0.0433545365700641,-2.15078020074757,0.0314935525759359,0.175469748834299,"WT_vs_DEL","YDR208W"
"chr4_8683",32.9876631968589,-0.000197701235590755,0.0295201980122817,-0.00670986322582596,0.994646343899332,NA,"WT_vs_DEL","YDL246C"
"chr4_871036",1.78060200959552,1.33168745885423e-05,0.0188641145549704,0.000702696187923059,0.999439329606863,NA,"WT_vs_DEL","YDR209C"
"chr4_871074",75.0490052859079,0.0640196750060809,0.0786228522723219,0.813908766223996,0.415697218370457,0.720770621121533,"WT_vs_DEL","YDR210W"
"chr4_871696",14.9132976664265,0.0609554428254838,0.0466826484991096,1.32107599920074,0.186476024812017,NA,"WT_vs_DEL","X"
"chr4_872112",389.581571921156,-0.00792069020018847,0.0768461794498414,-0.103085690588248,0.917894961772068,0.974578400642694,"WT_vs_DEL","YDR210W-A"
"chr4_873385",1299.5340523562,-0.0203144786739035,0.0559834255558156,-0.362892364657536,0.716685290645105,0.89730661438297,"WT_vs_DEL","X"
"chr4_87461",390.786021660732,-0.0357155103508025,0.0725238101855078,-0.492466645250276,0.62238949580199,0.851117761528565,"WT_vs_DEL","X"
"chr4_878205",1.91139113013246,-0.00380792602690021,0.0195331348891947,-0.192974209463895,0.846979166304168,NA,"WT_vs_DEL","X"
"chr4_878659",7915.30450080123,-0.0329238307300502,0.0453754237417221,-0.725592954853865,0.468088341313433,0.75635739648346,"WT_vs_DEL","X"
"chr4_88248",652.983449666742,-0.0629333464926367,0.0627221530545337,-1.00343465660069,0.315651189661222,0.643629853228955,"WT_vs_DEL","YDL207W"
"chr4_882605",3816.04459838915,0.10208341067728,0.0415949935822158,2.45412960635568,0.0141226070481733,0.100842856601197,"WT_vs_DEL","YDR210C-C"
"chr4_884727",841.466675887845,0.000272780571464215,0.0585085049032645,0.00466218805731117,0.99628012560538,0.997682596308326,"WT_vs_DEL","YDR211W"
"chr4_887232",1368.13846231964,0.0230939532805775,0.0568915394245475,0.405894047033052,0.6848204522463,0.883744488374987,"WT_vs_DEL","YDR212W"
"chr4_889751",340.067596742661,-0.0653453355926495,0.0763173900184406,-0.856430111802817,0.391759914818844,0.702427748971027,"WT_vs_DEL","YDR213W"
"chr4_892875",1696.16397660996,-0.140925158244303,0.0490478732008729,-2.87332174877283,0.00406180216860602,0.0421051295838559,"WT_vs_DEL","YDR214W"
"chr4_894089",9.2406110284422,-0.018717801113844,0.0413595884945734,-0.453557466064335,0.650147373218745,NA,"WT_vs_DEL","YDR215C"
"chr4_895035",9388.72294785847,-0.135771490207329,0.0338445547922299,-4.01164336502346,6.02975420315717e-05,0.00141215354609743,"WT_vs_DEL","YDR216W"
"chr4_899551",1032.47488019963,0.0205327800183968,0.0566829205848732,0.36223066041704,0.717179669381252,0.897375258277416,"WT_vs_DEL","YDR217C"
"chr4_90176",450.378168680725,0.0530941646852866,0.0697058613325867,0.761648738186418,0.446269677818358,0.74372313352312,"WT_vs_DEL","YDL206W"
"chr4_903781",36.511959488432,0.203252290540758,0.0679942235102192,3.00240856148853,0.00267852426923484,0.0306709891674356,"WT_vs_DEL","YDR218C"
"chr4_904694",2.11194494139589,0.00695215629118163,0.0210784601291073,0.33083701500628,0.740767599859234,NA,"WT_vs_DEL","X"
"chr4_905455",464.339329361434,0.0751256092727709,0.0723209998392951,1.03851064887261,0.299032380178892,0.629128752531636,"WT_vs_DEL","YDR219C"
"chr4_907330",798.830053387283,0.0253360160623861,0.0592415932462322,0.42766940979737,0.668891824139101,0.876165929127307,"WT_vs_DEL","YDR221W"
"chr4_909710",5.11818094629105,0.0227793078036818,0.0318378366569766,0.723377588934613,0.469447936075147,NA,"WT_vs_DEL","X"
"chr4_910054",36.4257236566231,-0.0667313338029373,0.0660602983923776,-1.01183471928593,0.311617086433641,0.639759321390278,"WT_vs_DEL","YDR222W"
"chr4_911191",19.1309476335339,-0.00215359577570079,0.0545747021473075,-0.0393661513915555,0.968598466256597,NA,"WT_vs_DEL","X"
"chr4_911502",3.51839215722928,0.0153278860466472,0.0273471763436774,0.561637534956245,0.574363001371221,NA,"WT_vs_DEL","X"
"chr4_912099",560.305643692139,0.0605035915500697,0.0663132340740329,0.912344083318391,0.361587614988604,0.678262546527154,"WT_vs_DEL","YDR223W"
"chr4_914317",4822.43041273404,0.267253594937196,0.0433609148934092,6.16296065435258,7.13972525803196e-10,4.23251837952707e-08,"WT_vs_DEL","YDR224C"
"chr4_914729",4.05681808204361,-0.0309846084262791,0.0290858263647158,-1.07312949817355,0.283213017537824,NA,"WT_vs_DEL","X"
"chr4_915530",2037.02934649945,0.133116046359389,0.0518982146070064,2.56472859300824,0.0103256538131061,0.0816846812813919,"WT_vs_DEL","YDR225W"
"chr4_916486",1606.54106424783,-0.046498893868345,0.050755328759373,-0.916144670568828,0.359591020941196,0.676736185486097,"WT_vs_DEL","YDR226W"
"chr4_917571",1948.79470986759,-0.134942363373945,0.0463832750874937,-2.90933742903688,0.00362195705403428,0.0392454999743061,"WT_vs_DEL","YDR227W"
"chr4_921926",402.205045325871,-0.0750580308576331,0.0738829305752737,-1.01608107630162,0.309590779682177,0.63755696038718,"WT_vs_DEL","YDR228C"
"chr4_924331",9.38384943507425,0.0525242183133563,0.0411495721684142,1.28589182410538,0.198480817466012,NA,"WT_vs_DEL","X"
"chr4_924785",628.873812500399,0.0796077496717982,0.0635713790604294,1.25204857487659,0.2105521645286,0.536611002387937,"WT_vs_DEL","YDR229W"
"chr4_926293",613.852714692077,-0.0298205197066943,0.0697983853082315,-0.427271528805459,0.669181567649919,0.876165929127307,"WT_vs_DEL","YDR231C"
"chr4_927452",5943.22774546611,-0.325312469346592,0.0348511933681789,-9.33416729969312,1.01788188055273e-20,2.14546880823169e-18,"WT_vs_DEL","YDR232W"
"chr4_92762",821.29632000034,-0.106683475265414,0.0587229986767408,-1.81688994874282,0.069233966036951,0.295803679216433,"WT_vs_DEL","YDL205C"
"chr4_929452",2.32399544677965,0.0100902864118523,0.0216260239580955,0.472483511146385,0.636581708383739,NA,"WT_vs_DEL","X"
"chr4_929470",1457.91304707989,-0.0317025862813249,0.0496239967682479,-0.638872248061564,0.522906043080925,0.794085202602632,"WT_vs_DEL","YDR233C"
"chr4_930880",1.61561781352641,-0.0028290499333064,0.0184320639554732,-0.152427186526753,0.878850015858343,NA,"WT_vs_DEL","X"
"chr4_931129",798.20094532863,0.00313827287178225,0.0603312482158718,0.0520208548943671,0.958512076108024,0.98766833697823,"WT_vs_DEL","YDR234W"
"chr4_933504",294.851953470667,-0.0109637856604093,0.0757719173890525,-0.144682134238952,0.884961845535753,0.960396236259339,"WT_vs_DEL","YDR235W"
"chr4_935236",216.920142977558,-0.0128946990019438,0.081195647591039,-0.158890233457208,0.873755355515104,0.955296166674705,"WT_vs_DEL","YDR236C"
"chr4_936267",2.93019530068757,-0.0170397947677585,0.0245746395879536,-0.700386762281374,0.483685801057909,NA,"WT_vs_DEL","X"
"chr4_936615",364.702688912094,-0.00427693123863348,0.0724361589442211,-0.0590470492078832,0.952914633610114,0.986219390813426,"WT_vs_DEL","YDR237W"
"chr4_937895",3207.53177453215,0.00858934456028398,0.0422442356873982,0.203324893992815,0.838881099299775,0.943396545330202,"WT_vs_DEL","YDR238C"
"chr4_941057",540.408417779472,-0.0586709600029213,0.0675553755627646,-0.86848789708267,0.385127295074948,0.69735795320149,"WT_vs_DEL","YDR239C"
"chr4_94111",1.70548180820364,0.01067761426125,0.0177206117065752,0.622146281836589,0.533845684657587,NA,"WT_vs_DEL","X"
"chr4_94133",13.8459558306744,-0.0223200972060994,0.0496398846535281,-0.449944764813097,0.652750268619108,NA,"WT_vs_DEL","X"
"chr4_94203",15.2536639268575,-0.0189940603700084,0.05122830171065,-0.370601204027953,0.710934585144591,NA,"WT_vs_DEL","X"
"chr4_943674",162.910969669852,-0.00598491669876385,0.0815093101200735,-0.0734037342095485,0.941484846144486,0.982756834080754,"WT_vs_DEL","YDR240C"
"chr4_945873",34.9841283081088,-0.0477507487639904,0.0673703095714849,-0.708422957427991,0.478682640025887,NA,"WT_vs_DEL","X"
"chr4_94605",7847.06125281581,-0.105239316500785,0.0355503857601975,-2.96031584036321,0.00307323797914628,0.0343610949691974,"WT_vs_DEL","YDL204W"
"chr4_946647",10.0005693202716,0.0113390553652945,0.0423482008522005,0.268623588267802,0.788219358455435,NA,"WT_vs_DEL","X"
"chr4_946807",400.884539484024,0.0196387044296219,0.076914924180897,0.255364952144979,0.798441237727311,0.928578397119358,"WT_vs_DEL","YDR242W"
"chr4_948382",2.68304251981694,-0.0211043678292584,0.0239072566456013,-0.887404367594286,0.3748612328808,NA,"WT_vs_DEL","X"
"chr4_948518",168.44755378118,-0.0334864662901583,0.0814249374945138,-0.41118197968215,0.680939100859914,0.882611209347225,"WT_vs_DEL","YDR243C"
"chr4_950563",1080.15393971263,0.0176535364158561,0.0553003055757067,0.319213783332301,0.749564405706342,0.909672502990813,"WT_vs_DEL","YDR244W"
"chr4_952800",400.993333354462,0.0173722723953194,0.0707325209694155,0.245603498597573,0.80598918069108,0.930352912591651,"WT_vs_DEL","YDR245W"
