"ORF","sample1","sample2","sample3","sample4","sample5","sample6"
"chr5_46387",1,0,0,0,0,0
"chr5_465099",0,0,0,0,0,0
"chr5_465303",836,813,936,631,729,821
"chr5_466208",245,201,262,199,186,234
"chr5_46673",0,0,0,0,0,0
"chr5_466979",0,0,0,0,0,0
"chr5_467557",0,0,0,0,0,0
"chr5_467673",1,0,0,1,0,0
"chr5_46774",8,10,10,3,2,9
"chr5_467753",0,0,0,0,0,0
"chr5_467810",0,0,0,0,0,0
"chr5_468170",0,0,0,0,0,0
"chr5_46825",0,0,0,0,0,0
"chr5_468370",5715,5880,7070,6088,6755,7031
"chr5_468916",0,0,0,1,1,0
"chr5_46953",0,2,0,0,0,0
"chr5_469686",1761,1714,1913,1378,1483,1725
"chr5_47082",0,0,0,0,0,0
"chr5_47168",704,585,893,533,602,579
"chr5_47250",0,0,0,0,0,0
"chr5_472657",1359.997,1439.993,1670.995,1324.971,1455.979,1462
"chr5_473485",1.003,1.007,1.005,4.029,2.021,0
"chr5_474041",295,347.858,342,277.871,302.682,364.864
"chr5_474276",10,16.142,13,12.129,10.318,17.136
"chr5_474538",0,0,0,0,0,0
"chr5_474804",0,0,0,0,0,0
"chr5_474940",0,0,0,0,0,0
"chr5_475020",1318.972,1255.967,1597,1068,1150,1237
"chr5_475130",2.02,4.033,1,0,2,0
"chr5_475308",2.008,0,0,0,0,0
"chr5_476225",4,0,1,0,7,1
"chr5_476345",6938,6247,7783,5448,6290,6603
"chr5_481926",0,0,0,0,0,0
"chr5_483063",1,2,0,0,2,0
"chr5_483325",430.979,342.987,466.972,355,322.986,406
"chr5_483401",2.021,2.013,5.028,0,2.014,2
"chr5_484495",0,0,0,0,0,0
"chr5_484557",1,2,0,2,0,2
"chr5_48471",754.939,673.416,809,669.819,659,889.765
"chr5_484788",444,358,441,341,382,363
"chr5_48517",0,0,0,0,1,0
"chr5_487580",0,0,0,0,0,0
"chr5_487700",0,0,0,0,0,0
"chr5_488390",3,6,4,5,4,1
"chr5_488761",0,0,0,0,0,0
"chr5_488857",1607,1597,1942,1557,1744,1843
"chr5_489179",0,0,0,0,0,0
"chr5_489863",0,0,0,0,0,0
"chr5_490089",0,0,0,0,0,0
"chr5_490207",0,0,0,0,0,0
"chr5_490314",0,0,0,0,0,0
"chr5_491365",17,20,23,22,17,9
"chr5_491487",7.019,5.026,8,5,6,2.004
"chr5_491530",662.981,664.974,885,557,541,654.996
"chr5_491864",0,0,0,0,0,0
"chr5_492105",0,0,0,0,0,0
"chr5_49222",28.061,16.584,16,15.181,20,27.235
"chr5_496802",15144.48,14550.371,17554.624,11079.606,12533.244,12429.87
"chr5_498794",0,0,0,0,0,0
"chr5_498835",0,0,0,0,0,0
"chr5_499176",42,48,57,23,39,52
"chr5_499347",475,430,523,352,373,388
"chr5_500499",0,0,2,0,0,0
"chr5_500630",1094.981,1108,1263.978,976.99,1022.985,1097
"chr5_500899",0,0,0,0,0,0
"chr5_500972",0,0,0,0,0,0
"chr5_501060",1.019,0,2.022,1.01,1.015,0
"chr5_502461",0,0,0,0,0,0
"chr5_503084",192,178,207,187,168,229
"chr5_503126",0,0,0,0,0,0
"chr5_503879",5,0,2,2,1,1
"chr5_504143",0,0,0,0,0,0
"chr5_504246",0,0,0,0,0,0
"chr5_504251",91,75,101,67,68,104
"chr5_504544",35,27,40,28,29,26
"chr5_504743",0,1,0,0,0,0
"chr5_504804",20,26,37,17,18,28
"chr5_505392",1976,1826,2202,1670,1801,1887
"chr5_50673",0,0,0,0,0,0
"chr5_509859",0,0,0,0,0,0
"chr5_510014",0,0,0,0,0,0
"chr5_510221",0,0,0,0,0,0
"chr5_510373",6382,6057,7366,5448,5944,6501
"chr5_51070",0,4,1,1,0,1
"chr5_512744",2910,2746,3337,2433,2700,2773
"chr5_51437",0,0,0,0,0,0
"chr5_517790",0,0,0,0,0,0
"chr5_518216",1505,1340,1693,1284,1305,1477
"chr5_521029",393,339,418,320,282,379
"chr5_523369",1144,1089,1383,1001,1124,1030
"chr5_52391",2,2,1,1,1,1
"chr5_525806",0,0,0,0,0,0
"chr5_525811",0,0,0,0,0,0
"chr5_525961",3,1,3,1,2,2
"chr5_525974",232,231,272,213,263,281
"chr5_526180",0,0,0,0,0,0
"chr5_52623",0,0,0,0,0,0
"chr5_526530",0,0,0,0,0,0
"chr5_526712",0,0,1,0,0,0
"chr5_526779",0,0,0,0,0,0
"chr5_526865",0,0,0,0,0,0
"chr5_526965",0,0,0,0,0,0
"chr5_527082",339,360,405,263,307,298
"chr5_527164",0,0,0,0,0,0
"chr5_52721",1445,1402,1722,1141,1141,1488
"chr5_527238",0,0,0,0,0,0
"chr5_529530",2527,2426,2802,2069,2393,2321
"chr5_533375",0,0,0,0,0,0
"chr5_53365",0,0,0,0,0,0
"chr5_5345",22.998,20.194,33.247,17.965,15.952,17.329
"chr5_535816",0,0,0,0,0,0
"chr5_536300",345,350,451,317,341,359
"chr5_53744",0,0,0,0,0,0
"chr5_538434",403,381,454,334,390,369
"chr5_53901",640,584,696,481,509,516
"chr5_539095",3,0,1,0,0,4
"chr5_53930",0,0,0,0,0,0
"chr5_539464",508,510,642,422.986,516.962,542
"chr5_539614",0,0,0,0,0,0
"chr5_539682",6,8,8,2.014,3.038,10
"chr5_54010",0,0,0,0,0,0
"chr5_540183",0,0,0,0,0,0
"chr5_540466",0,0,0,0,0,0
"chr5_540615",0,0,0,0,0,0
"chr5_540650",14,9,14,8,4,16
"chr5_540682",0,0,0,0,0,0
"chr5_540995",0,0,0,0,0,0
"chr5_541144",0,0,0,0,0,0
"chr5_541283",0,0,0,0,0,0
"chr5_541356",0,0,0,0,0,0
"chr5_541411",0,0,0,0,0,0
"chr5_541690",1027.985,905,1201.952,768,905,929.879
"chr5_541935",1,3,3,2,3,0
"chr5_542313",1.015,1,2.034,0,2,0
"chr5_542638",0,0,0,0,0,0
"chr5_543740",0,0,0,0,0,0
"chr5_543762",6,3,1.014,2,2,5.121
"chr5_544062",2,2,2,0,1,4
"chr5_544263",0,0,0,0,0,0
"chr5_544461",0,0,0,0,1,0
"chr5_544623",0,0,0,0,0,0
"chr5_545134",5,5,12,8,9,13
"chr5_545284",7,8,12,13,11,11
"chr5_545400",5,7,11,3,9,12
"chr5_545611",4262,4070,4952,3290,3368,3902
"chr5_546127",0,0,0,0,0,0
"chr5_546168",1,0,2,3,2,1
"chr5_546313",3,2,5,4,0,1
"chr5_546501",0,0,0,0,0,0
"chr5_546521",1,0,1,0,0,1
"chr5_546676",0,0,0,0,0,0
"chr5_546748",8124,8341,9768,7232,8147,8246
"chr5_548121",0,0,0,0,0,0
"chr5_548421",69,44,78,20,46,50
"chr5_548831",0,0,0,0,0,0
"chr5_548919",0,0,0,0,0,0
"chr5_549006",0,0,0,0,0,0
"chr5_549062",0,0,0,0,0,0
"chr5_549270",0,0,0,0,0,0
"chr5_549326",0,0,0,0,0,0
"chr5_549724",173,147,231,140,123,168
"chr5_550566",24,30,28,14,20,24
"chr5_550865",45,47,72,33,44,60
"chr5_551473",15,13,28,9,12,21
"chr5_552045",0,0,0,0,0,0
"chr5_552175",0,0,0,0,0,0
"chr5_552197",0,0,0,0,0,0
"chr5_552207",0,0,0,0,0,0
"chr5_552301",0,0,0,0,0,0
"chr5_552393",0,0,0,0,0,0
"chr5_552414",0,0,0,0,0,0
"chr5_552525",489,522,633,380,474,460
"chr5_553334",190,154,209,140,168,167
"chr5_553983",0,0,0,0,0,0
"chr5_554168",58,59,55,35,47,37
"chr5_555036",33,27,23,25,24,37
"chr5_555134",0,0,0,0,0,0
"chr5_556296",758,657,849,789,844,812
"chr5_558391",0,0,0,0,0,0
"chr5_558749",0,1,0,0,0,0
"chr5_558920",50,47,59,50,30,48
"chr5_559095",0,0,0,0,0,0
"chr5_559304",1,2,4,2,7,0
"chr5_559454",20,19,23,26.417,21,23
"chr5_559840",17,15,25,23.583,25,16
"chr5_560186",0,0,0,0,0,0
"chr5_560390",0,0,0,0,0,0
"chr5_560510",7,3,7,5,15,10
"chr5_56068",0,0,0,0,0,0
"chr5_560757",0,0,0,0,0,0
"chr5_560828",0,0,0,0,0,0
"chr5_560942",0,0,0,0,0,0
"chr5_561122",0,0,0,0,0,0
"chr5_561125",0,0,0,0,0,0
"chr5_561198",0,0,0,0,0,0
"chr5_561226",4,1,4,1,3,5
"chr5_561705",597,487,694,493,541,520
"chr5_561727",0,0,0,0,0,0
"chr5_56224",0,0,0,0,0,0
"chr5_562654",0,0,0,0,0,0
"chr5_562714",0,0,0,0,0,0
"chr5_562761",15,18,22,11,15,18
"chr5_56288",0,0,0,0,0,0
"chr5_563022",0,0,0,0,0,0
"chr5_563174",0,0,0,0,0,0
"chr5_563690",0,0,0,0,0,0
"chr5_56415",0,0,0,0,0,0
"chr5_56420",1,0,0,0,0,0
"chr5_565032",3,0,4,0,1,2
"chr5_565253",0,0,0,0,0,0
"chr5_565603",22,14,31,13,10,13
"chr5_56571",1249,1138,1424,961,1055,1086
"chr5_566049",2,1,0,1,3,2
"chr5_566230",27,26,33,23,22,29
"chr5_566234",0,0,0,0,0,0
"chr5_566612",0,0,0,0,0,0
"chr5_566660",0,0,0,0,0,0
"chr5_566834",0,0,0,0,0,0
"chr5_566966",0,0,0,0,0,0
"chr5_567030",0,0,0,0,0,0
"chr5_56732",0,0,0,0,0,0
"chr5_567464",0,0,0,0,1,0
"chr5_567985",3,3,2,4,2,7
"chr5_568040",77,71,100,68,89,86
"chr5_569218",0,1,1,2,4,0
"chr5_569608",17.99,27,37,13,27,36
"chr5_569813",16,11,9,6,6,7
"chr5_570066",0,0,0,0,0,0
"chr5_571155",44.96,26.21,26.635,19.363,17.821,22.318
"chr5_571480",1352.42,745.656,1177.942,776.027,783.443,867.741
"chr5_575680",12.563,7.697,17.05,9.296,18.215,9.097
"chr5_58189",0,0,0,0,0,0
"chr5_58378",1273,1205,1526,989,1045,1175
"chr5_58940",0,0,0,0,0,0
"chr5_59124",2,1,0,0,0,1
"chr5_59670",588,565,640,412,405,373
"chr5_6047",1,0,0,1,1,0
"chr5_60975",0,0,0,0,0,0
"chr5_61120",0,0,0,0,0,0
"chr5_61250",10,7,12,1,6,2
"chr5_61453",1,0,0,0,1,0
"chr5_61577",0,0,0,0,0,0
"chr5_61719",0,0,0,0,0,0
"chr5_62808",0,0,0,0,0,0
"chr5_63104",0,0,0,0,0,0
"chr5_63473",0,0,0,0,0,0
"chr5_63488",0,0,0,0,0,0
"chr5_63534",0,0,0,0,0,0
"chr5_63728",44.005,64,36,25,41.809,30
"chr5_63943",0,0,0,0,0,0
"chr5_64206",7,10,5,5,2,4
"chr5_64373",0,0,0,0,0,0
"chr5_64482",0,0,0,0,0,0
"chr5_64540",2,2,1,7,0,4
"chr5_64709",44,48,48,22,21,40
"chr5_6482",0,0,0,0,0,0
"chr5_64905",0,0,0,0,0,0
"chr5_65385",1124,1127,1339,830,1016,1066
"chr5_6547",0,0,0,0,0,0
"chr5_6566",0,0,0,0,0,0
"chr5_6622",0,0,0,0,0,0
"chr5_66238",0,0,0,0,0,0
"chr5_6644",0,0,0,2,0,0
"chr5_66904",0,0,0,0,0,0
"chr5_67199",1,0,0,0,2,1
"chr5_67629",1507,1450,1921,1622,1691,1973
"chr5_68800",0,0,0,0,0,0
"chr5_68840",0,0,0,0,0,1
"chr5_68879",0,0,0,0,0,0
"chr5_69104",0,0,0,0,0,0
"chr5_69319",2,0,1,3,0,2
"chr5_69484",0,0,0,0,0,0
"chr5_69706",0,0,0,0,0,0
"chr5_69757",256,294,351,243,178,235
"chr5_70478",2177,2054,2551,1779,1995,2011
"chr5_7190",2,1,2,0,0,0
"chr5_7230",108,80,108,91,111,97
"chr5_73771",1135,1031,1279.991,936,1027,1179
"chr5_7451",0,0,0,0,0,0
"chr5_75104",2,3,2.009,1,2,4
"chr5_75364",11,2,5,1,1,1
"chr5_75403",0,0,0,0,0,0
"chr5_75631",0,0,0,0,0,0
"chr5_7581",0,0,0,0,0,0
"chr5_75944",287,258,357,248,263,230
"chr5_7641",5,2,5,2,5,2
"chr5_7683",0,0,0,0,0,0
"chr5_76937",0,0,0,0,0,0
"chr5_77202",0,0,1,1,3,1
"chr5_77975",0,0,0,0,0,0
"chr5_7804",0,0,0,0,0,0
"chr5_78053",193,187,282,179,180,223
"chr5_7839",0,2,3,1,0,0
"chr5_7900",0,0,0,0,0,0
"chr5_79324",0,0,0,0,0,0
"chr5_7951",0,0,0,0,0,0
"chr5_79512",0,0,0,0,0,0
"chr5_79636",616,651,686,429,512,494
"chr5_7979",0,0,0,0,0,0
"chr5_8016",0,0,1,0,0,0
"chr5_80224",0,1,5,0,1,4
"chr5_80420",189,201,259,174,155,225.995
"chr5_80537",0,5,0,0,0,1.005
"chr5_8115",0,0,0,0,0,0
"chr5_81349",0,0,0,0,0,0
"chr5_8138",0,0,0,0,0,0
"chr5_8140",0,0,0,0,0,0
"chr5_81407",1142,1129,1317,968,1036,1172
"chr5_8251",0,0,0,0,0,0
"chr5_83050",546,491,642,482,497,502
"chr5_83092",0,0,0,0,0,0
"chr5_84938",2,0,1,0,0,0
"chr5_85045",59,68,71,40,50,35
"chr5_85316",0,0,0,0,0,0
"chr5_8534",0,0,0,0,0,0
"chr5_85613",141.905,157.819,176.592,101.469,144.906,98.458
"chr5_85676",3619.095,3500.181,4128.408,3043.531,3022.094,3577.542
"chr5_86179",23.24,17,26,6,9,5
"chr5_86304",0,0,0,0,0,0
"chr5_86937",1503,1382,1696,1246,1380,1601
"chr5_8815",12,11,13,19,3,14
"chr5_90258",2530,2302,2967,2098,2245,2527
"chr5_9080",0,0,0,0,0,0
"chr5_93902",0,0,0,0,0,0
"chr5_94226",0,0,0,0,0,0
"chr5_94256",0,0,0,0,0,0
"chr5_94445",2,0,0,0,0,0
"chr5_94583",1,1.009,3,2,0,1
"chr5_94644",625,550.991,712,519,688,656
"chr5_94932",0,0,0,0,0,0
"chr5_95252",0,0,0,0,0,0
"chr5_9546",0,0,0,0,0,0
"chr5_96858",75,74,82,102,61,68
"chr5_97668",0,0,0,0,0,0
"chr5_97834",0,0,0,0,0,0
"chr5_97925",0,0,0,0,0,0
"chr5_97988",0,0,0,0,0,0
"chr5_98007",0,0,0,0,0,0
"chr5_98080",0,0,0,0,0,0
"chr5_98235",0,0,0,0,0,0
"chr5_98399",0,0,0,0,0,0
"chr5_98503",10,14,8,11,12,16
"chr5_98555",0,0,0,0,0,0
"chr5_98668",38,47,55,29,41,44
"chr5_99146",8,20,6,7,11,8
"chr5_99387",0,0,0,0,0,0
"chr5_99461",0,0,0,0,0,0
"chr5_9951",0,0,0,0,0,0
"chr5_99671",0,0,0,0,0,0
"chr5_99699",0,0,0,0,0,0
"chr5_99728",0,0,0,0,0,0
"chr5_99851",4,8,14,7,5,6
"chr5_99911",0,0,0,0,0,0
"chr5_9996",0,0,0,0,0,0
"chr6_100082",0,0,0,0,0,0
"chr6_100185",0,0,0,0,0,0
"chr6_100237",0,0,0,0,0,0
"chr6_100252",4,7,11,6,8,12
"chr6_100405",0,0,0,0,0,0
"chr6_101108",0,0,2,0,0,0
"chr6_101562",0,0,0,0,0,0
"chr6_101628",7608,7402,8620.997,6246,7211,7925.999
"chr6_102484",0,0,1.003,0,0,1.001
"chr6_10301",180.756,217.619,209.342,145.733,138.785,151.236
"chr6_103033",2,2,3,2,3,0
"chr6_103327",0,0,0,0,0,0
"chr6_103378",2,0,0,0,0,0
"chr6_103433",0,0,0,0,0,0
"chr6_103445",0,0,1,0,0,1
"chr6_103495",0,0,0,0,0,0
"chr6_103565",0,0,0,0,0,0
"chr6_103699",158,146,182,98,109,115
"chr6_103953",0,0,0,0,0,0
"chr6_103983",110,142,145.954,89,93,156
"chr6_104164",0,0,0,0,0,0
"chr6_104200",5,6,4.046,7,3,4
"chr6_104462",0,0,0,0,0,0
"chr6_104469",0,0,0,0,0,0
"chr6_104666",0,0,0,0,0,0
"chr6_104701",1179,1277,1485,934,956,1112
"chr6_104744",0,0,0,0,0,0
"chr6_106090",0,0,0,0,0,0
"chr6_106415",0,0,0,0,0,0
"chr6_106469",1,3,2,0,5,4
"chr6_106828",0,0,0,0,0,0
"chr6_107256",43552,43514,51073,28571,31013,31396
"chr6_107657",0,0,0,0,0,0
"chr6_107799",0,0,4.051,2.023,4.08,2.005
"chr6_107852",1112,993,1278.949,1001.977,974.92,1168.995
"chr6_10966",0,0,0,0,0,0
"chr6_109976",0,0,0,0,0,0
"chr6_11012",0,0,0,0,0,0
"chr6_110392",0,0,0,0,0,0
"chr6_110443",0,0,0,0,0,0
"chr6_110647",7,2,8,3,2,2
"chr6_110779",0,0,0,0,0,0
"chr6_111239",0,0,0,0,0,0
"chr6_111291",2,4,3,3,2,3
"chr6_111448",0,1,1,2,1,2
"chr6_111563",0,0,0,0,0,0
"chr6_111765",0,0,0,0,0,0
"chr6_111897",0,0,0,0,0,0
"chr6_11192",0,0,0,0,0,0
"chr6_111962",0,0,0,0,0,0
"chr6_112129",3,2,1,4,5,0
"chr6_112263",4,2,6,1,2,0
"chr6_112345",31,22,43,24,21,23
"chr6_11274",0,1,0,0,0,0
"chr6_11363",311.042,289.64,413.872,228.802,268.194,336.732
"chr6_113927",0,0,0,0,0,0
"chr6_114438",0,0,0,0,0,0
"chr6_114737",0,0,0,0,0,0
"chr6_114847",0,0,0,0,0,0
"chr6_114856",0,0,0,0,0,0
"chr6_114990",0,1,0,2,8.027,1
"chr6_115108",683,697,833,576,629.973,655
"chr6_115768",0,0,0,0,0,0
"chr6_115967",0,0,0,0,0,0
"chr6_116145",940.004,969.008,1100.005,853,855,970.997
"chr6_118394",0,3,0,0,0,0
"chr6_118549",0,0,0,0,0,0
"chr6_118811",0,0,0,0,0,0
"chr6_118833",0,0,0,0,0,0
"chr6_118859",0,0,0,0,0,0
"chr6_119429",1574,1547,1971,1287,1457,1576
"chr6_119562",0,0,0,0,0,0
"chr6_123040",0,0,0,0,0,0
"chr6_123110",0,1,1,0,0,0
"chr6_123479",5935,5680,6732,4482,5077,5352
"chr6_12408",0,0,0,0,0,0
"chr6_12841",2.071,5.993,8,0,3.994,0
"chr6_12929",35.727,26.782,34.115,9.551,23.774,27.259
"chr6_129807",0,0,0,0,0,0
"chr6_129901",0,0,0,0,0,0
"chr6_130334",929,873,1114,736,750,869
"chr6_131081",0,0,0,0,0,0
"chr6_131161",0,0,0,0,0,0
"chr6_131197",0,0,0,0,0,0
"chr6_131390",0,0,0,0,2,0
"chr6_131447",0,0,0,0,0,0
"chr6_131515",0,0,0,0,0,0
"chr6_131573",0,0,0,0,0,0
"chr6_131650",1,0,0,0,1,2
"chr6_131810",2129,2113,2408,1649,1962,2206
"chr6_134521",56,70.847,86,53,57,71
"chr6_134540",0,0,0,0,0,0
"chr6_134722",1,1.153,2,0,1,0
"chr6_136122",0,0,0,0,0,0
"chr6_137643",0,0,0,0,0,0
"chr6_137765",0,0,0,1,1,0
"chr6_137808",0,1,0,0,0,0
"chr6_138204",10637.219,9475.706,11896.601,8256.945,9190.382,9571.544
"chr6_14175",25,28.546,37,11,11,23
"chr6_1437",436.132,462.127,560.689,272.127,316.107,302.972
"chr6_143814",0,0,0,0,0,0
"chr6_143831",4,0,0,0,4,1
"chr6_143902",4,5,2,1,3,5
"chr6_144074",0,0,0,0,0,0
"chr6_144114",1,1,0,3,3,4
"chr6_144187",0,0,0,0,0,1
"chr6_144231",0,0,0,0,0,0
"chr6_144361",1,1,1,3,3,2
"chr6_14457",38,39,58,42,38,38
"chr6_144804",0,0,0,0,1,0
"chr6_144984",0,0,0,0,0,0
"chr6_145114",649,507,670,445,530,570
"chr6_146922",0,0,0,0,0,0
"chr6_146992",0,0,0,0,0,0
"chr6_147095",0,0,0,0,0,0
"chr6_147115",0,0,0,0,0,0
"chr6_147131",231,194,250,161,203,244
"chr6_14793",84,74,96,76,91,73
"chr6_148710",0,0,0,0,0,0
"chr6_148912",0,0,0,0,0,0
"chr6_149110",294,291,345,239,218,268
"chr6_149286",0,0,0,0,0,0
"chr6_149669",0,0,0,0,0,0
"chr6_149734",0,0,0,0,0,0
"chr6_150016",1001,896,1208,817,832,876
"chr6_150225",0,0,0,0,0,0
"chr6_152513",3,5,6,3,0,4
"chr6_152657",404,395,440,361,347,372
"chr6_152731",0,0,0,0,0,0
"chr6_152864",0,0,0,0,0,0
"chr6_153207",0,0,0,0,0,0
"chr6_153251",0,0,0,0,0,0
"chr6_153393",1737,1677,2068,1466,1627,1688
"chr6_154527",181,166,212,124,140,176
"chr6_154659",0,0,0,0,0,0
"chr6_15486",0,0,0,0,0,0
"chr6_155847",0,0,0,0,0,0
"chr6_155873",0,0,0,0,0,0
"chr6_156145",1541,1297,1630,1302,1158,1375
"chr6_15711",0,1,0,0,0,0
"chr6_15767",0,0,0,0,0,0
"chr6_158195",0,0,0,0,0,0
"chr6_15879",0,3,0,0,0,1
"chr6_158882",1,1,1,0,0,0
"chr6_158932",0,0,0,0,0,0
"chr6_159014",0,0,0,0,0,0
"chr6_159184",0,0,0,0,0,0
"chr6_159299",173,135,205,142,147,148
"chr6_15938",0,0,0,0,0,0
"chr6_159533",0,0,0,0,0,0
"chr6_159616",0,0,0,0,0,0
"chr6_15976",0,0,0,0,0,0
"chr6_159974",0,0,0,0,0,0
"chr6_160148",0,0,0,0,0,0
"chr6_160241",0,0,0,0,0,0
"chr6_160319",0,0,0,0,0,0
"chr6_160447",0,0,0,0,0,0
"chr6_160535",137,147,161,121,123,128
"chr6_16105",0,0,0,0,0,0
"chr6_161453",0,0,0,0,0,0
"chr6_161470",0,0,0,0,0,0
"chr6_16151",0,0,0,0,0,0
"chr6_16160",0,0,0,0,0,0
"chr6_161639",0,0,0,0,0,0
"chr6_161711",0,0,0,0,0,0
"chr6_162488",1177,1021,1404,855,893,997
"chr6_16276",0,0,0,1,0,0
"chr6_16319",0,1,1,0,0,0
"chr6_165067",1684,1575,1935,1343,1472,1617
"chr6_166472",0,0,1,0,0,0
"chr6_166746",502,560,700,456,490,486
"chr6_167781",0,0,0,0,0,0
"chr6_167888",10,6.24,8,5,6,10
"chr6_168034",3,5.76,2,2,1,2
"chr6_168244",0,0,0,0,0,0
"chr6_168538",0,0,2,1,1,1
"chr6_168867",0,0,0,0,0,0
"chr6_16918",0,0,0,0,0,0
"chr6_169913",0,0,0,0,0,0
"chr6_169922",843,852,944,636,673,712
"chr6_17004",328.926,275,366,266,265,299
"chr6_17072",3.074,3,3,0,3,0
"chr6_172484",0,0,0,0,0,0
"chr6_172537",1239.723,1276,1620,1135,1168,1226
"chr6_172782",0,0,0,0,0,0
"chr6_17356",0,0,2,0,1,0
"chr6_173736",1.277,1,1,4,1,0
"chr6_173891",0,0,0,0,0,0
"chr6_174265",5698,5554,6538,4089,4692,4663
"chr6_175595",0,0,0,0,0,0
"chr6_175860",0,0,0,0,0,0
"chr6_17610",0,0,0,0,0,0
"chr6_176403",0,0,0,0,0,0
"chr6_176473",14,26,23,19,14,12
"chr6_177042",2602,2550,2977,1964,2067,2342
"chr6_180865",0,0,0,0,0,0
"chr6_181311",0,0,0,0,0,0
"chr6_182004",2,3,6,7,6,7
"chr6_182274",5768,5726,6889,5431,5998,6225
"chr6_183131",953,910,1104,808,918,1042
"chr6_184303",0,0,1,0,0,0
"chr6_184502",4007,3708,4639,3203,3487,3723
"chr6_191893",0,0,0,0,0,0
"chr6_191938",0,0,0,0,0,0
"chr6_191952",4,1,5,2,4,1
"chr6_192034",0,0,0,0,0,0
"chr6_192061",0,2,0,0,0,0
"chr6_192181",0,0,0,0,0,0
"chr6_192317",0,0,0,0,0,0
"chr6_192499",0,0,0,0,0,0
"chr6_192597",0,0,0,0,0,0
"chr6_192627",0,0,0,0,0,0
"chr6_192737",61,86,79,77,53,69
"chr6_193985",3,2,2,0,1,1
"chr6_194332",0,0,0,0,0,0
"chr6_194457",0,0,0,0,0,0
"chr6_194551",0,0,0,0,0,0
"chr6_194756",0,0,0,0,0,0
"chr6_194812",386,331,447,300,355,407
"chr6_19532",0,0,0,0,0,0
"chr6_196179",0,0,0,0,0,0
"chr6_196250",1,0,0,0,0,0
"chr6_196370",0,0,0,0,0,0
"chr6_196446",0,0,0,0,0,0
"chr6_196501",0,0,0,0,2,0
"chr6_196665",0,0,0,0,0,0
"chr6_196694",0,0,0,0,0,0
"chr6_196784",5,2,2,1,4,4
"chr6_196833",397,395,468,300,302,374
"chr6_196999",0,0,0,0,0,0
"chr6_197458",0,0,0,0,0,0
"chr6_197543",0,0,0,0,0,0
"chr6_198812",0,0,0,0,0,0
"chr6_199091",0,0,0,0,0,0
"chr6_19911",0,0,0,0,0,0
"chr6_19942",0,1,0,0,0,0
"chr6_199874",86,81,96,43,42,64
"chr6_20018",0,0,0,1,1,1
"chr6_201960",1253,1182,1563,1053,1094,1170
"chr6_202910",0,0,0,0,0,0
"chr6_203023",2,0,0,0,0,0
"chr6_203521",0,0,0,0,0,0
"chr6_203676",0,0,0,0,0,0
"chr6_203716",0,0,0,0,0,0
"chr6_203743",396,295,497,312,343,337
"chr6_203783",0,0,0,0,0,0
"chr6_204107",0,0,0,0,0,0
"chr6_204749",0,0,0,0,0,0
"chr6_205133",0,0,0,0,0,0
"chr6_205274",0,0,0,0,0,0
"chr6_205366",0,0,0,0,0,0
"chr6_205507",0,1,1,2,2,2
"chr6_205521",0,0,0,0,0,0
"chr6_205631",0,0,0,0,0,0
"chr6_205748",50,45,71,44,49,44
"chr6_206003",0,0,0,0,0,0
"chr6_206281",0,0,0,0,0,0
"chr6_206411",3,2,4,6,5,3
"chr6_206602",0,0,0,0,0,0
"chr6_206663",5,5,8,6,5,2
"chr6_206858",0,0,0,0,0,0
"chr6_206960",0,0,0,0,0,0
"chr6_206993",0,0,0,0,0,0
"chr6_207085",0,0,0,0,0,0
"chr6_207133",2,5,10,6,3,3
"chr6_207375",0,0,0,0,0,0
"chr6_207452",136,116,134,115,113,127
"chr6_207666",0,0,0,0,0,0
"chr6_207781",0,0,0,0,0,0
"chr6_207975",0,0,0,0,0,0
"chr6_208033",0,0,0,0,0,0
"chr6_208413",455,390,544,373,391,434
"chr6_20847",998,891,1066.989,500,604.99,682
"chr6_210276",0,0,0,0,0,0
"chr6_210429",0,0,0,0,0,0
"chr6_210535",0,0,0,0,0,0
"chr6_210758",0,0,0,0,0,0
"chr6_210937",887,742,975,743,766,825
"chr6_212849",0,0,0,0,0,0
"chr6_213072",3,14,6,11,3,5
"chr6_213272",2,6,4,1,0,2
"chr6_213312",1448,1431,1633,1148,1230,1239
"chr6_216594",732,706,852,606,612,642
"chr6_217321",0,0,0,0,0,0
"chr6_220119",0,1,0,0,0,0
"chr6_220507",1454.728,1343.995,1591.119,1005.369,1040.652,1269.748
"chr6_221282",0,0,0,0,0,0
"chr6_221359",0,0,0,0,0,0
"chr6_221505",0,0,0,0,0,0
"chr6_221534",0,0,0,0,0,0
"chr6_221728",0,1,2,3,0,1
"chr6_222090",3,4,4,1,2,2
"chr6_223015",0,0,0,0,0,0
"chr6_223196",0,0,0,0,0,0
"chr6_223258",128,140.996,162,54,80,94
"chr6_223303",0,1.004,0,0,2,0
"chr6_223622",0,0,0,0,0,0
"chr6_223710",0,1,1,1,1,0
"chr6_223879",0,0,0,0,0,0
"chr6_224035",0,0,0,0,0,0
"chr6_224295",0,0,0,0,0,0
"chr6_224326",3958.982,4051.975,4798.972,3597.949,3584.983,4116.96
"chr6_224383",2.018,2.025,3.028,4.051,1.017,6.04
"chr6_224762",0,0,0,0,0,0
"chr6_224773",202,192,236,188,196,224
"chr6_225020",592,697.948,741,533.985,597,646.946
"chr6_225051",0,4.052,0,1.015,0,6.054
"chr6_22510",0,0,1.011,0,1.01,0
"chr6_225848",0,0,0,0,0,0
